"node_name","year","steel_cap_Mt","node_id","steel_cap_Mt_corrected"
"stpt SCN00047 Qian'an Jiujiang Wire",2025,100,"stpt_idno_10729",100
"stpt SCN00047 Qian'an Jiujiang Wire",2026,100,"stpt_idno_10729",100
"stpt SCN00047 Qian'an Jiujiang Wire",2027,100,"stpt_idno_10729",100
"stpt SCN00047 Qian'an Jiujiang Wire",2028,100,"stpt_idno_10729",100
"stpt SCN00047 Qian'an Jiujiang Wire",2029,100,"stpt_idno_10729",100
"stpt SCN00047 Qian'an Jiujiang Wire",2030,100,"stpt_idno_10729",100
"stpt SCN00048 Tangshan Yanshan Iron and Steel",2015,100,"stpt_idno_10730",100
"stpt SCN00048 Tangshan Yanshan Iron and Steel",2016,100,"stpt_idno_10730",100
"stpt SCN00048 Tangshan Yanshan Iron and Steel",2017,100,"stpt_idno_10730",100
"stpt SCN00048 Tangshan Yanshan Iron and Steel",2018,100,"stpt_idno_10730",100
"stpt SCN00048 Tangshan Yanshan Iron and Steel",2019,100,"stpt_idno_10730",100
"stpt SCN00048 Tangshan Yanshan Iron and Steel",2020,100,"stpt_idno_10730",100
"stpt SCN00048 Tangshan Yanshan Iron and Steel",2021,100,"stpt_idno_10730",100
"stpt SCN00048 Tangshan Yanshan Iron and Steel",2022,100,"stpt_idno_10730",100
"stpt SCN00048 Tangshan Yanshan Iron and Steel",2023,100,"stpt_idno_10730",100
"stpt SCN00048 Tangshan Yanshan Iron and Steel",2024,100,"stpt_idno_10730",100
"stpt SCN00048 Tangshan Yanshan Iron and Steel",2025,100,"stpt_idno_10730",100
"stpt SCN00048 Tangshan Yanshan Iron and Steel",2026,100,"stpt_idno_10730",100
"stpt SCN00048 Tangshan Yanshan Iron and Steel",2027,100,"stpt_idno_10730",100
"stpt SCN00048 Tangshan Yanshan Iron and Steel",2028,100,"stpt_idno_10730",100
"stpt SCN00048 Tangshan Yanshan Iron and Steel",2029,100,"stpt_idno_10730",100
"stpt SCN00048 Tangshan Yanshan Iron and Steel",2030,100,"stpt_idno_10730",100
"stpt SCN00049 Tangshan Songting Iron and Steel",2015,100,"stpt_idno_10731",100
"stpt SCN00049 Tangshan Songting Iron and Steel",2016,100,"stpt_idno_10731",100
"stpt SCN00049 Tangshan Songting Iron and Steel",2017,100,"stpt_idno_10731",100
"stpt SCN00049 Tangshan Songting Iron and Steel",2018,100,"stpt_idno_10731",100
"stpt SCN00049 Tangshan Songting Iron and Steel",2019,100,"stpt_idno_10731",100
"stpt SCN00049 Tangshan Songting Iron and Steel",2020,100,"stpt_idno_10731",100
"stpt SCN00049 Tangshan Songting Iron and Steel",2021,100,"stpt_idno_10731",100
"stpt SCN00049 Tangshan Songting Iron and Steel",2022,100,"stpt_idno_10731",100
"stpt SCN00049 Tangshan Songting Iron and Steel",2023,100,"stpt_idno_10731",100
"stpt SCN00049 Tangshan Songting Iron and Steel",2024,100,"stpt_idno_10731",100
"stpt SCN00049 Tangshan Songting Iron and Steel",2025,100,"stpt_idno_10731",100
"stpt SCN00049 Tangshan Songting Iron and Steel",2026,100,"stpt_idno_10731",100
"stpt SCN00049 Tangshan Songting Iron and Steel",2027,100,"stpt_idno_10731",100
"stpt SCN00049 Tangshan Songting Iron and Steel",2028,100,"stpt_idno_10731",100
"stpt SCN00049 Tangshan Songting Iron and Steel",2029,100,"stpt_idno_10731",100
"stpt SCN00049 Tangshan Songting Iron and Steel",2030,100,"stpt_idno_10731",100
"stpt SCN00050 Hebei Puyang Iron and Steel",2015,100,"stpt_idno_10732",100
"stpt SCN00050 Hebei Puyang Iron and Steel",2016,100,"stpt_idno_10732",100
"stpt SCN00050 Hebei Puyang Iron and Steel",2017,100,"stpt_idno_10732",100
"stpt SCN00050 Hebei Puyang Iron and Steel",2018,100,"stpt_idno_10732",100
"stpt SCN00050 Hebei Puyang Iron and Steel",2019,100,"stpt_idno_10732",100
"stpt SCN00050 Hebei Puyang Iron and Steel",2020,100,"stpt_idno_10732",100
"stpt SCN00050 Hebei Puyang Iron and Steel",2021,100,"stpt_idno_10732",100
"stpt SCN00050 Hebei Puyang Iron and Steel",2022,100,"stpt_idno_10732",100
"stpt SCN00050 Hebei Puyang Iron and Steel",2023,100,"stpt_idno_10732",100
"stpt SCN00050 Hebei Puyang Iron and Steel",2024,100,"stpt_idno_10732",100
"stpt SCN00050 Hebei Puyang Iron and Steel",2025,100,"stpt_idno_10732",100
"stpt SCN00050 Hebei Puyang Iron and Steel",2026,100,"stpt_idno_10732",100
"stpt SCN00050 Hebei Puyang Iron and Steel",2027,100,"stpt_idno_10732",100
"stpt SCN00050 Hebei Puyang Iron and Steel",2028,100,"stpt_idno_10732",100
"stpt SCN00050 Hebei Puyang Iron and Steel",2029,100,"stpt_idno_10732",100
"stpt SCN00050 Hebei Puyang Iron and Steel",2030,100,"stpt_idno_10732",100
"stpt SCN00051 Wu'an Yuhua Iron and Steel",2015,100,"stpt_idno_10733",100
"stpt SCN00051 Wu'an Yuhua Iron and Steel",2016,100,"stpt_idno_10733",100
"stpt SCN00051 Wu'an Yuhua Iron and Steel",2017,100,"stpt_idno_10733",100
"stpt SCN00051 Wu'an Yuhua Iron and Steel",2018,100,"stpt_idno_10733",100
"stpt SCN00051 Wu'an Yuhua Iron and Steel",2019,100,"stpt_idno_10733",100
"stpt SCN00051 Wu'an Yuhua Iron and Steel",2020,100,"stpt_idno_10733",100
"stpt SCN00051 Wu'an Yuhua Iron and Steel",2021,100,"stpt_idno_10733",100
"stpt SCN00051 Wu'an Yuhua Iron and Steel",2022,100,"stpt_idno_10733",100
"stpt SCN00051 Wu'an Yuhua Iron and Steel",2023,100,"stpt_idno_10733",100
"stpt SCN00051 Wu'an Yuhua Iron and Steel",2024,100,"stpt_idno_10733",100
"stpt SCN00051 Wu'an Yuhua Iron and Steel",2025,100,"stpt_idno_10733",100
"stpt SCN00051 Wu'an Yuhua Iron and Steel",2026,100,"stpt_idno_10733",100
"stpt SCN00051 Wu'an Yuhua Iron and Steel",2027,100,"stpt_idno_10733",100
"stpt SCN00051 Wu'an Yuhua Iron and Steel",2028,100,"stpt_idno_10733",100
"stpt SCN00051 Wu'an Yuhua Iron and Steel",2029,100,"stpt_idno_10733",100
"stpt SCN00051 Wu'an Yuhua Iron and Steel",2030,100,"stpt_idno_10733",100
"stpt SCN00052 Hebei Wenfeng Iron and Steel",2015,100,"stpt_idno_10734",100
"stpt SCN00052 Hebei Wenfeng Iron and Steel",2016,100,"stpt_idno_10734",100
"stpt SCN00052 Hebei Wenfeng Iron and Steel",2017,100,"stpt_idno_10734",100
"stpt SCN00052 Hebei Wenfeng Iron and Steel",2018,100,"stpt_idno_10734",100
"stpt SCN00052 Hebei Wenfeng Iron and Steel",2019,100,"stpt_idno_10734",100
"stpt SCN00052 Hebei Wenfeng Iron and Steel",2020,100,"stpt_idno_10734",100
"stpt SCN00052 Hebei Wenfeng Iron and Steel",2021,100,"stpt_idno_10734",100
"stpt SCN00052 Hebei Wenfeng Iron and Steel",2022,100,"stpt_idno_10734",100
"stpt SCN00052 Hebei Wenfeng Iron and Steel",2023,100,"stpt_idno_10734",100
"stpt SCN00052 Hebei Wenfeng Iron and Steel",2024,100,"stpt_idno_10734",100
"stpt SCN00052 Hebei Wenfeng Iron and Steel",2025,100,"stpt_idno_10734",100
"stpt SCN00052 Hebei Wenfeng Iron and Steel",2026,100,"stpt_idno_10734",100
"stpt SCN00052 Hebei Wenfeng Iron and Steel",2027,100,"stpt_idno_10734",100
"stpt SCN00052 Hebei Wenfeng Iron and Steel",2028,100,"stpt_idno_10734",100
"stpt SCN00052 Hebei Wenfeng Iron and Steel",2029,100,"stpt_idno_10734",100
"stpt SCN00052 Hebei Wenfeng Iron and Steel",2030,100,"stpt_idno_10734",100
"stpt SCN00053 Xingtai Iron and Steel",2015,100,"stpt_idno_10735",100
"stpt SCN00053 Xingtai Iron and Steel",2016,100,"stpt_idno_10735",100
"stpt SCN00053 Xingtai Iron and Steel",2017,100,"stpt_idno_10735",100
"stpt SCN00053 Xingtai Iron and Steel",2018,100,"stpt_idno_10735",100
"stpt SCN00053 Xingtai Iron and Steel",2019,100,"stpt_idno_10735",100
"stpt SCN00053 Xingtai Iron and Steel",2020,100,"stpt_idno_10735",100
"stpt SCN00053 Xingtai Iron and Steel",2021,100,"stpt_idno_10735",100
"stpt SCN00053 Xingtai Iron and Steel",2022,100,"stpt_idno_10735",100
"stpt SCN00053 Xingtai Iron and Steel",2023,100,"stpt_idno_10735",100
"stpt SCN00053 Xingtai Iron and Steel",2024,100,"stpt_idno_10735",100
"stpt SCN00053 Xingtai Iron and Steel",2025,100,"stpt_idno_10735",100
"stpt SCN00053 Xingtai Iron and Steel",2026,100,"stpt_idno_10735",100
"stpt SCN00053 Xingtai Iron and Steel",2027,100,"stpt_idno_10735",100
"stpt SCN00053 Xingtai Iron and Steel",2028,100,"stpt_idno_10735",100
"stpt SCN00053 Xingtai Iron and Steel",2029,100,"stpt_idno_10735",100
"stpt SCN00053 Xingtai Iron and Steel",2030,100,"stpt_idno_10735",100
"stpt SCN00054 Hebei Jinxi Iron and Steel Group",2015,100,"stpt_idno_10736",100
"stpt SCN00054 Hebei Jinxi Iron and Steel Group",2016,100,"stpt_idno_10736",100
"stpt SCN00054 Hebei Jinxi Iron and Steel Group",2017,100,"stpt_idno_10736",100
"stpt SCN00054 Hebei Jinxi Iron and Steel Group",2018,100,"stpt_idno_10736",100
"stpt SCN00054 Hebei Jinxi Iron and Steel Group",2019,100,"stpt_idno_10736",100
"stpt SCN00054 Hebei Jinxi Iron and Steel Group",2020,100,"stpt_idno_10736",100
"stpt SCN00054 Hebei Jinxi Iron and Steel Group",2021,100,"stpt_idno_10736",100
"stpt SCN00054 Hebei Jinxi Iron and Steel Group",2022,100,"stpt_idno_10736",100
"stpt SCN00054 Hebei Jinxi Iron and Steel Group",2023,100,"stpt_idno_10736",100
"stpt SCN00054 Hebei Jinxi Iron and Steel Group",2024,100,"stpt_idno_10736",100
"stpt SCN00054 Hebei Jinxi Iron and Steel Group",2025,100,"stpt_idno_10736",100
"stpt SCN00054 Hebei Jinxi Iron and Steel Group",2026,100,"stpt_idno_10736",100
"stpt SCN00054 Hebei Jinxi Iron and Steel Group",2027,100,"stpt_idno_10736",100
"stpt SCN00054 Hebei Jinxi Iron and Steel Group",2028,100,"stpt_idno_10736",100
"stpt SCN00054 Hebei Jinxi Iron and Steel Group",2029,100,"stpt_idno_10736",100
"stpt SCN00054 Hebei Jinxi Iron and Steel Group",2030,100,"stpt_idno_10736",100
"stpt SCN00055 Tangshan Ganglu Iron and Steel",2015,100,"stpt_idno_10737",100
"stpt SCN00055 Tangshan Ganglu Iron and Steel",2016,100,"stpt_idno_10737",100
"stpt SCN00055 Tangshan Ganglu Iron and Steel",2017,100,"stpt_idno_10737",100
"stpt SCN00055 Tangshan Ganglu Iron and Steel",2018,100,"stpt_idno_10737",100
"stpt SCN00055 Tangshan Ganglu Iron and Steel",2019,100,"stpt_idno_10737",100
"stpt SCN00055 Tangshan Ganglu Iron and Steel",2020,100,"stpt_idno_10737",100
"stpt SCN00055 Tangshan Ganglu Iron and Steel",2021,100,"stpt_idno_10737",100
"stpt SCN00055 Tangshan Ganglu Iron and Steel",2022,100,"stpt_idno_10737",100
"stpt SCN00055 Tangshan Ganglu Iron and Steel",2023,100,"stpt_idno_10737",100
"stpt SCN00055 Tangshan Ganglu Iron and Steel",2024,100,"stpt_idno_10737",100
"stpt SCN00055 Tangshan Ganglu Iron and Steel",2025,100,"stpt_idno_10737",100
"stpt SCN00055 Tangshan Ganglu Iron and Steel",2026,100,"stpt_idno_10737",100
"stpt SCN00055 Tangshan Ganglu Iron and Steel",2027,100,"stpt_idno_10737",100
"stpt SCN00055 Tangshan Ganglu Iron and Steel",2028,100,"stpt_idno_10737",100
"stpt SCN00055 Tangshan Ganglu Iron and Steel",2029,100,"stpt_idno_10737",100
"stpt SCN00055 Tangshan Ganglu Iron and Steel",2030,100,"stpt_idno_10737",100
"stpt SCN00056 Hebei Donghai Special Steel",2015,100,"stpt_idno_10738",100
"stpt SCN00056 Hebei Donghai Special Steel",2016,100,"stpt_idno_10738",100
"stpt SCN00056 Hebei Donghai Special Steel",2017,100,"stpt_idno_10738",100
"stpt SCN00056 Hebei Donghai Special Steel",2018,100,"stpt_idno_10738",100
"stpt SCN00056 Hebei Donghai Special Steel",2019,100,"stpt_idno_10738",100
"stpt SCN00056 Hebei Donghai Special Steel",2020,100,"stpt_idno_10738",100
"stpt SCN00056 Hebei Donghai Special Steel",2021,100,"stpt_idno_10738",100
"stpt SCN00056 Hebei Donghai Special Steel",2022,100,"stpt_idno_10738",100
"stpt SCN00056 Hebei Donghai Special Steel",2023,100,"stpt_idno_10738",100
"stpt SCN00056 Hebei Donghai Special Steel",2024,100,"stpt_idno_10738",100
"stpt SCN00056 Hebei Donghai Special Steel",2025,100,"stpt_idno_10738",100
"stpt SCN00056 Hebei Donghai Special Steel",2026,100,"stpt_idno_10738",100
"stpt SCN00056 Hebei Donghai Special Steel",2027,100,"stpt_idno_10738",100
"stpt SCN00056 Hebei Donghai Special Steel",2028,100,"stpt_idno_10738",100
"stpt SCN00056 Hebei Donghai Special Steel",2029,100,"stpt_idno_10738",100
"stpt SCN00056 Hebei Donghai Special Steel",2030,100,"stpt_idno_10738",100
"stpt SCN00057 Jingye Group",2015,100,"stpt_idno_10739",100
"stpt SCN00057 Jingye Group",2016,100,"stpt_idno_10739",100
"stpt SCN00057 Jingye Group",2017,100,"stpt_idno_10739",100
"stpt SCN00057 Jingye Group",2018,100,"stpt_idno_10739",100
"stpt SCN00057 Jingye Group",2019,100,"stpt_idno_10739",100
"stpt SCN00057 Jingye Group",2020,100,"stpt_idno_10739",100
"stpt SCN00057 Jingye Group",2021,100,"stpt_idno_10739",100
"stpt SCN00057 Jingye Group",2022,100,"stpt_idno_10739",100
"stpt SCN00057 Jingye Group",2023,100,"stpt_idno_10739",100
"stpt SCN00057 Jingye Group",2024,100,"stpt_idno_10739",100
"stpt SCN00057 Jingye Group",2025,100,"stpt_idno_10739",100
"stpt SCN00057 Jingye Group",2026,100,"stpt_idno_10739",100
"stpt SCN00057 Jingye Group",2027,100,"stpt_idno_10739",100
"stpt SCN00057 Jingye Group",2028,100,"stpt_idno_10739",100
"stpt SCN00057 Jingye Group",2029,100,"stpt_idno_10739",100
"stpt SCN00057 Jingye Group",2030,100,"stpt_idno_10739",100
"stpt SCN00058 Delong Steel",2015,100,"stpt_idno_10740",100
"stpt SCN00058 Delong Steel",2016,100,"stpt_idno_10740",100
"stpt SCN00058 Delong Steel",2017,100,"stpt_idno_10740",100
"stpt SCN00058 Delong Steel",2018,100,"stpt_idno_10740",100
"stpt SCN00058 Delong Steel",2019,100,"stpt_idno_10740",100
"stpt SCN00058 Delong Steel",2020,100,"stpt_idno_10740",100
"stpt SCN00058 Delong Steel",2021,100,"stpt_idno_10740",100
"stpt SCN00058 Delong Steel",2022,100,"stpt_idno_10740",100
"stpt SCN00058 Delong Steel",2023,100,"stpt_idno_10740",100
"stpt SCN00058 Delong Steel",2024,100,"stpt_idno_10740",100
"stpt SCN00058 Delong Steel",2025,100,"stpt_idno_10740",100
"stpt SCN00058 Delong Steel",2026,100,"stpt_idno_10740",100
"stpt SCN00058 Delong Steel",2027,100,"stpt_idno_10740",100
"stpt SCN00058 Delong Steel",2028,100,"stpt_idno_10740",100
"stpt SCN00058 Delong Steel",2029,100,"stpt_idno_10740",100
"stpt SCN00058 Delong Steel",2030,100,"stpt_idno_10740",100
"stpt SCN00059 Tangshan Delong Iron and Steel",2015,100,"stpt_idno_10741",100
"stpt SCN00059 Tangshan Delong Iron and Steel",2016,100,"stpt_idno_10741",100
"stpt SCN00059 Tangshan Delong Iron and Steel",2017,100,"stpt_idno_10741",100
"stpt SCN00059 Tangshan Delong Iron and Steel",2018,100,"stpt_idno_10741",100
"stpt SCN00059 Tangshan Delong Iron and Steel",2019,100,"stpt_idno_10741",100
"stpt SCN00059 Tangshan Delong Iron and Steel",2020,100,"stpt_idno_10741",100
"stpt SCN00059 Tangshan Delong Iron and Steel",2021,100,"stpt_idno_10741",100
"stpt SCN00059 Tangshan Delong Iron and Steel",2022,100,"stpt_idno_10741",100
"stpt SCN00059 Tangshan Delong Iron and Steel",2023,100,"stpt_idno_10741",100
"stpt SCN00059 Tangshan Delong Iron and Steel",2024,100,"stpt_idno_10741",100
"stpt SCN00059 Tangshan Delong Iron and Steel",2025,100,"stpt_idno_10741",100
"stpt SCN00059 Tangshan Delong Iron and Steel",2026,100,"stpt_idno_10741",100
"stpt SCN00059 Tangshan Delong Iron and Steel",2027,100,"stpt_idno_10741",100
"stpt SCN00059 Tangshan Delong Iron and Steel",2028,100,"stpt_idno_10741",100
"stpt SCN00059 Tangshan Delong Iron and Steel",2029,100,"stpt_idno_10741",100
"stpt SCN00059 Tangshan Delong Iron and Steel",2030,100,"stpt_idno_10741",100
"stpt SCN00060 Chengde Jianlong Special Steel",2015,100,"stpt_idno_10742",100
"stpt SCN00060 Chengde Jianlong Special Steel",2016,100,"stpt_idno_10742",100
"stpt SCN00060 Chengde Jianlong Special Steel",2017,100,"stpt_idno_10742",100
"stpt SCN00060 Chengde Jianlong Special Steel",2018,100,"stpt_idno_10742",100
"stpt SCN00060 Chengde Jianlong Special Steel",2019,100,"stpt_idno_10742",100
"stpt SCN00060 Chengde Jianlong Special Steel",2020,100,"stpt_idno_10742",100
"stpt SCN00060 Chengde Jianlong Special Steel",2021,100,"stpt_idno_10742",100
"stpt SCN00060 Chengde Jianlong Special Steel",2022,100,"stpt_idno_10742",100
"stpt SCN00060 Chengde Jianlong Special Steel",2023,100,"stpt_idno_10742",100
"stpt SCN00060 Chengde Jianlong Special Steel",2024,100,"stpt_idno_10742",100
"stpt SCN00060 Chengde Jianlong Special Steel",2025,100,"stpt_idno_10742",100
"stpt SCN00060 Chengde Jianlong Special Steel",2026,100,"stpt_idno_10742",100
"stpt SCN00060 Chengde Jianlong Special Steel",2027,100,"stpt_idno_10742",100
"stpt SCN00060 Chengde Jianlong Special Steel",2028,100,"stpt_idno_10742",100
"stpt SCN00060 Chengde Jianlong Special Steel",2029,100,"stpt_idno_10742",100
"stpt SCN00060 Chengde Jianlong Special Steel",2030,100,"stpt_idno_10742",100
"stpt SCN00061 Tangshan Jianlong Special Steel",2015,100,"stpt_idno_10743",100
"stpt SCN00061 Tangshan Jianlong Special Steel",2016,100,"stpt_idno_10743",100
"stpt SCN00061 Tangshan Jianlong Special Steel",2017,100,"stpt_idno_10743",100
"stpt SCN00061 Tangshan Jianlong Special Steel",2018,100,"stpt_idno_10743",100
"stpt SCN00061 Tangshan Jianlong Special Steel",2019,100,"stpt_idno_10743",100
"stpt SCN00061 Tangshan Jianlong Special Steel",2020,100,"stpt_idno_10743",100
"stpt SCN00061 Tangshan Jianlong Special Steel",2021,100,"stpt_idno_10743",100
"stpt SCN00061 Tangshan Jianlong Special Steel",2022,100,"stpt_idno_10743",100
"stpt SCN00061 Tangshan Jianlong Special Steel",2023,100,"stpt_idno_10743",100
"stpt SCN00061 Tangshan Jianlong Special Steel",2024,100,"stpt_idno_10743",100
"stpt SCN00061 Tangshan Jianlong Special Steel",2025,100,"stpt_idno_10743",100
"stpt SCN00061 Tangshan Jianlong Special Steel",2026,100,"stpt_idno_10743",100
"stpt SCN00061 Tangshan Jianlong Special Steel",2027,100,"stpt_idno_10743",100
"stpt SCN00061 Tangshan Jianlong Special Steel",2028,100,"stpt_idno_10743",100
"stpt SCN00061 Tangshan Jianlong Special Steel",2029,100,"stpt_idno_10743",100
"stpt SCN00061 Tangshan Jianlong Special Steel",2030,100,"stpt_idno_10743",100
"stpt SCN00062 Cangzhou China Railway Equipment Manufacture Material",2015,100,"stpt_idno_10744",100
"stpt SCN00062 Cangzhou China Railway Equipment Manufacture Material",2016,100,"stpt_idno_10744",100
"stpt SCN00062 Cangzhou China Railway Equipment Manufacture Material",2017,100,"stpt_idno_10744",100
"stpt SCN00062 Cangzhou China Railway Equipment Manufacture Material",2018,100,"stpt_idno_10744",100
"stpt SCN00062 Cangzhou China Railway Equipment Manufacture Material",2019,100,"stpt_idno_10744",100
"stpt SCN00062 Cangzhou China Railway Equipment Manufacture Material",2020,100,"stpt_idno_10744",100
"stpt SCN00062 Cangzhou China Railway Equipment Manufacture Material",2021,100,"stpt_idno_10744",100
"stpt SCN00062 Cangzhou China Railway Equipment Manufacture Material",2022,100,"stpt_idno_10744",100
"stpt SCN00062 Cangzhou China Railway Equipment Manufacture Material",2023,100,"stpt_idno_10744",100
"stpt SCN00062 Cangzhou China Railway Equipment Manufacture Material",2024,100,"stpt_idno_10744",100
"stpt SCN00062 Cangzhou China Railway Equipment Manufacture Material",2025,100,"stpt_idno_10744",100
"stpt SCN00062 Cangzhou China Railway Equipment Manufacture Material",2026,100,"stpt_idno_10744",100
"stpt SCN00062 Cangzhou China Railway Equipment Manufacture Material",2027,100,"stpt_idno_10744",100
"stpt SCN00062 Cangzhou China Railway Equipment Manufacture Material",2028,100,"stpt_idno_10744",100
"stpt SCN00062 Cangzhou China Railway Equipment Manufacture Material",2029,100,"stpt_idno_10744",100
"stpt SCN00062 Cangzhou China Railway Equipment Manufacture Material",2030,100,"stpt_idno_10744",100
"stpt SCN00063 Tangshan Stainless Steel",2015,100,"stpt_idno_10745",100
"stpt SCN00063 Tangshan Stainless Steel",2016,100,"stpt_idno_10745",100
"stpt SCN00063 Tangshan Stainless Steel",2017,100,"stpt_idno_10745",100
"stpt SCN00063 Tangshan Stainless Steel",2018,100,"stpt_idno_10745",100
"stpt SCN00063 Tangshan Stainless Steel",2019,100,"stpt_idno_10745",100
"stpt SCN00063 Tangshan Stainless Steel",2020,100,"stpt_idno_10745",100
"stpt SCN00063 Tangshan Stainless Steel",2021,100,"stpt_idno_10745",100
"stpt SCN00063 Tangshan Stainless Steel",2022,100,"stpt_idno_10745",100
"stpt SCN00063 Tangshan Stainless Steel",2023,100,"stpt_idno_10745",100
"stpt SCN00063 Tangshan Stainless Steel",2024,100,"stpt_idno_10745",100
"stpt SCN00063 Tangshan Stainless Steel",2025,100,"stpt_idno_10745",100
"stpt SCN00063 Tangshan Stainless Steel",2026,100,"stpt_idno_10745",100
"stpt SCN00063 Tangshan Stainless Steel",2027,100,"stpt_idno_10745",100
"stpt SCN00063 Tangshan Stainless Steel",2028,100,"stpt_idno_10745",100
"stpt SCN00063 Tangshan Stainless Steel",2029,100,"stpt_idno_10745",100
"stpt SCN00063 Tangshan Stainless Steel",2030,100,"stpt_idno_10745",100
"stpt SCN00064 Tangshan Medium Thick Plate",2015,100,"stpt_idno_10746",100
"stpt SCN00064 Tangshan Medium Thick Plate",2016,100,"stpt_idno_10746",100
"stpt SCN00064 Tangshan Medium Thick Plate",2017,100,"stpt_idno_10746",100
"stpt SCN00064 Tangshan Medium Thick Plate",2018,100,"stpt_idno_10746",100
"stpt SCN00064 Tangshan Medium Thick Plate",2019,100,"stpt_idno_10746",100
"stpt SCN00064 Tangshan Medium Thick Plate",2020,100,"stpt_idno_10746",100
"stpt SCN00064 Tangshan Medium Thick Plate",2021,100,"stpt_idno_10746",100
"stpt SCN00064 Tangshan Medium Thick Plate",2022,100,"stpt_idno_10746",100
"stpt SCN00064 Tangshan Medium Thick Plate",2023,100,"stpt_idno_10746",100
"stpt SCN00064 Tangshan Medium Thick Plate",2024,100,"stpt_idno_10746",100
"stpt SCN00064 Tangshan Medium Thick Plate",2025,100,"stpt_idno_10746",100
"stpt SCN00064 Tangshan Medium Thick Plate",2026,100,"stpt_idno_10746",100
"stpt SCN00064 Tangshan Medium Thick Plate",2027,100,"stpt_idno_10746",100
"stpt SCN00064 Tangshan Medium Thick Plate",2028,100,"stpt_idno_10746",100
"stpt SCN00064 Tangshan Medium Thick Plate",2029,100,"stpt_idno_10746",100
"stpt SCN00064 Tangshan Medium Thick Plate",2030,100,"stpt_idno_10746",100
"stpt SCN00065 Tangshan Fengnan District Jing'an Iron and Steel",2015,100,"stpt_idno_10747",100
"stpt SCN00065 Tangshan Fengnan District Jing'an Iron and Steel",2016,100,"stpt_idno_10747",100
"stpt SCN00065 Tangshan Fengnan District Jing'an Iron and Steel",2017,100,"stpt_idno_10747",100
"stpt SCN00065 Tangshan Fengnan District Jing'an Iron and Steel",2018,100,"stpt_idno_10747",100
"stpt SCN00065 Tangshan Fengnan District Jing'an Iron and Steel",2019,100,"stpt_idno_10747",100
"stpt SCN00065 Tangshan Fengnan District Jing'an Iron and Steel",2020,100,"stpt_idno_10747",100
"stpt SCN00065 Tangshan Fengnan District Jing'an Iron and Steel",2021,100,"stpt_idno_10747",100
"stpt SCN00065 Tangshan Fengnan District Jing'an Iron and Steel",2022,100,"stpt_idno_10747",100
"stpt SCN00065 Tangshan Fengnan District Jing'an Iron and Steel",2023,100,"stpt_idno_10747",100
"stpt SCN00065 Tangshan Fengnan District Jing'an Iron and Steel",2024,100,"stpt_idno_10747",100
"stpt SCN00065 Tangshan Fengnan District Jing'an Iron and Steel",2025,100,"stpt_idno_10747",100
"stpt SCN00065 Tangshan Fengnan District Jing'an Iron and Steel",2026,100,"stpt_idno_10747",100
"stpt SCN00065 Tangshan Fengnan District Jing'an Iron and Steel",2027,100,"stpt_idno_10747",100
"stpt SCN00065 Tangshan Fengnan District Jing'an Iron and Steel",2028,100,"stpt_idno_10747",100
"stpt SCN00065 Tangshan Fengnan District Jing'an Iron and Steel",2029,100,"stpt_idno_10747",100
"stpt SCN00065 Tangshan Fengnan District Jing'an Iron and Steel",2030,100,"stpt_idno_10747",100
"stpt SCN00066 Zhongpu (Handan) Iron and Steel",2015,100,"stpt_idno_10748",100
"stpt SCN00066 Zhongpu (Handan) Iron and Steel",2016,100,"stpt_idno_10748",100
"stpt SCN00066 Zhongpu (Handan) Iron and Steel",2017,100,"stpt_idno_10748",100
"stpt SCN00066 Zhongpu (Handan) Iron and Steel",2018,100,"stpt_idno_10748",100
"stpt SCN00066 Zhongpu (Handan) Iron and Steel",2019,100,"stpt_idno_10748",100
"stpt SCN00066 Zhongpu (Handan) Iron and Steel",2020,100,"stpt_idno_10748",100
"stpt SCN00066 Zhongpu (Handan) Iron and Steel",2021,100,"stpt_idno_10748",100
"stpt SCN00066 Zhongpu (Handan) Iron and Steel",2022,100,"stpt_idno_10748",100
"stpt SCN00066 Zhongpu (Handan) Iron and Steel",2023,100,"stpt_idno_10748",100
"stpt SCN00066 Zhongpu (Handan) Iron and Steel",2024,100,"stpt_idno_10748",100
"stpt SCN00066 Zhongpu (Handan) Iron and Steel",2025,100,"stpt_idno_10748",100
"stpt SCN00066 Zhongpu (Handan) Iron and Steel",2026,100,"stpt_idno_10748",100
"stpt SCN00066 Zhongpu (Handan) Iron and Steel",2027,100,"stpt_idno_10748",100
"stpt SCN00066 Zhongpu (Handan) Iron and Steel",2028,100,"stpt_idno_10748",100
"stpt SCN00066 Zhongpu (Handan) Iron and Steel",2029,100,"stpt_idno_10748",100
"stpt SCN00066 Zhongpu (Handan) Iron and Steel",2030,100,"stpt_idno_10748",100
"stpt SCN00067 Hebei Xinwu'an Iron and Steel Group Xinhui Metallurgy",2015,100,"stpt_idno_10749",100
"stpt SCN00067 Hebei Xinwu'an Iron and Steel Group Xinhui Metallurgy",2016,100,"stpt_idno_10749",100
"stpt SCN00067 Hebei Xinwu'an Iron and Steel Group Xinhui Metallurgy",2017,100,"stpt_idno_10749",100
"stpt SCN00067 Hebei Xinwu'an Iron and Steel Group Xinhui Metallurgy",2018,100,"stpt_idno_10749",100
"stpt SCN00067 Hebei Xinwu'an Iron and Steel Group Xinhui Metallurgy",2019,100,"stpt_idno_10749",100
